Domain,Subdomain,Topic,Topic ID,Panel ID,Panel Name,Order,Ranking Dimension,Nav Required,Filtering,Selection Mode,Read,Download,Write,Write Action,Activate,Activate Action,Action Layer,Confirmation Required,Control Set (Explicit),Visible by Default,Replay,Notes,row_uid,action_intent,candidate_capability_id,candidate_operator,candidate_adapter,cap_risk_flags,cap_confidence,cap_l2_1_aligned,mode_match,scope_match,bulk_match,authority_match,replay_match,latency_risk,binding_status,binding_notes,crosswalk_adapter,crosswalk_operator,crosswalk_layer_route,crosswalk_side_effects
Policies,ACTIVE_POLICIES,RATE_LIMITS,POLICIES.ACTIVE_POLICIES.RATE_LIMITS,POL-AP-RL-O3,Rate Limit Detail,O3,NONE,YES,NO,SINGLE,YES,NO,YES,UPDATE_LIMIT,YES,ACTIVATE|DEACTIVATE,GC_L,YES,[NAVIGATE],NO,YES,Rate limit detail with edit; GC_L NOT IMPLEMENTED (PIN-348),41024c5bcc9e,READ,CAP-POL-CONSTRAINTS,get_policy_constraints(),CustomerPoliciesAdapter,,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,ACTIVE_POLICIES,RATE_LIMITS,POLICIES.ACTIVE_POLICIES.RATE_LIMITS,POL-AP-RL-O3,Rate Limit Detail,O3,NONE,YES,NO,SINGLE,YES,NO,YES,UPDATE_LIMIT,YES,ACTIVATE|DEACTIVATE,GC_L,YES,[NAVIGATE],NO,YES,Rate limit detail with edit; GC_L NOT IMPLEMENTED (PIN-348),41024c5bcc9e,READ,CAP-POL-GUARDRAIL,get_guardrail_detail(),CustomerPoliciesAdapter,Threshold values redacted (intentional),HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,ACTIVE_POLICIES,RATE_LIMITS,POLICIES.ACTIVE_POLICIES.RATE_LIMITS,POL-AP-RL-O3,Rate Limit Detail,O3,NONE,YES,NO,SINGLE,YES,NO,YES,UPDATE_LIMIT,YES,ACTIVATE|DEACTIVATE,GC_L,YES,[NAVIGATE],NO,YES,Rate limit detail with edit; GC_L NOT IMPLEMENTED (PIN-348),41024c5bcc9e,WRITE:UPDATE_LIMIT,CAP-POL-CONSTRAINTS,get_policy_constraints(),CustomerPoliciesAdapter,,HIGH,YES,NO,YES,NO,YES,YES,LOW,QUESTIONABLE,Mode mismatch (READ vs WRITE),,,,
Policies,ACTIVE_POLICIES,RATE_LIMITS,POLICIES.ACTIVE_POLICIES.RATE_LIMITS,POL-AP-RL-O3,Rate Limit Detail,O3,NONE,YES,NO,SINGLE,YES,NO,YES,UPDATE_LIMIT,YES,ACTIVATE|DEACTIVATE,GC_L,YES,[NAVIGATE],NO,YES,Rate limit detail with edit; GC_L NOT IMPLEMENTED (PIN-348),41024c5bcc9e,WRITE:UPDATE_LIMIT,CAP-POL-GUARDRAIL,get_guardrail_detail(),CustomerPoliciesAdapter,Threshold values redacted (intentional),HIGH,YES,NO,YES,NO,YES,YES,LOW,QUESTIONABLE,Mode mismatch (READ vs WRITE),,,,
Policies,ACTIVE_POLICIES,RATE_LIMITS,POLICIES.ACTIVE_POLICIES.RATE_LIMITS,POL-AP-RL-O3,Rate Limit Detail,O3,NONE,YES,NO,SINGLE,YES,NO,YES,UPDATE_LIMIT,YES,ACTIVATE|DEACTIVATE,GC_L,YES,[NAVIGATE],NO,YES,Rate limit detail with edit; GC_L NOT IMPLEMENTED (PIN-348),41024c5bcc9e,ACTIVATE:ACTIVATE,CAP-POL-CONSTRAINTS,get_policy_constraints(),CustomerPoliciesAdapter,,HIGH,YES,NO,YES,NO,YES,YES,LOW,QUESTIONABLE,Mode mismatch (READ vs WRITE),,,,
Policies,ACTIVE_POLICIES,RATE_LIMITS,POLICIES.ACTIVE_POLICIES.RATE_LIMITS,POL-AP-RL-O3,Rate Limit Detail,O3,NONE,YES,NO,SINGLE,YES,NO,YES,UPDATE_LIMIT,YES,ACTIVATE|DEACTIVATE,GC_L,YES,[NAVIGATE],NO,YES,Rate limit detail with edit; GC_L NOT IMPLEMENTED (PIN-348),41024c5bcc9e,ACTIVATE:ACTIVATE,CAP-POL-GUARDRAIL,get_guardrail_detail(),CustomerPoliciesAdapter,Threshold values redacted (intentional),HIGH,YES,NO,YES,NO,YES,YES,LOW,QUESTIONABLE,Mode mismatch (READ vs WRITE),,,,
Policies,ACTIVE_POLICIES,RATE_LIMITS,POLICIES.ACTIVE_POLICIES.RATE_LIMITS,POL-AP-RL-O3,Rate Limit Detail,O3,NONE,YES,NO,SINGLE,YES,NO,YES,UPDATE_LIMIT,YES,ACTIVATE|DEACTIVATE,GC_L,YES,[NAVIGATE],NO,YES,Rate limit detail with edit; GC_L NOT IMPLEMENTED (PIN-348),41024c5bcc9e,ACTIVATE:DEACTIVATE,CAP-POL-CONSTRAINTS,get_policy_constraints(),CustomerPoliciesAdapter,,HIGH,YES,NO,YES,NO,YES,YES,LOW,QUESTIONABLE,Mode mismatch (READ vs WRITE),,,,
Policies,ACTIVE_POLICIES,RATE_LIMITS,POLICIES.ACTIVE_POLICIES.RATE_LIMITS,POL-AP-RL-O3,Rate Limit Detail,O3,NONE,YES,NO,SINGLE,YES,NO,YES,UPDATE_LIMIT,YES,ACTIVATE|DEACTIVATE,GC_L,YES,[NAVIGATE],NO,YES,Rate limit detail with edit; GC_L NOT IMPLEMENTED (PIN-348),41024c5bcc9e,ACTIVATE:DEACTIVATE,CAP-POL-GUARDRAIL,get_guardrail_detail(),CustomerPoliciesAdapter,Threshold values redacted (intentional),HIGH,YES,NO,YES,NO,YES,YES,LOW,QUESTIONABLE,Mode mismatch (READ vs WRITE),,,,
Policies,ACTIVE_POLICIES,APPROVAL_RULES,POLICIES.ACTIVE_POLICIES.APPROVAL_RULES,POL-AP-AR-O1,Approval Rules Summary,O1,NONE,NO,NO,NONE,YES,NO,NO,,NO,,L2_1,NO,[],YES,YES,Overview of approval requirements,2a22f8c43932,READ,CAP-POL-CONSTRAINTS,get_policy_constraints(),CustomerPoliciesAdapter,,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,ACTIVE_POLICIES,APPROVAL_RULES,POLICIES.ACTIVE_POLICIES.APPROVAL_RULES,POL-AP-AR-O1,Approval Rules Summary,O1,NONE,NO,NO,NONE,YES,NO,NO,,NO,,L2_1,NO,[],YES,YES,Overview of approval requirements,2a22f8c43932,READ,CAP-POL-GUARDRAIL,get_guardrail_detail(),CustomerPoliciesAdapter,Threshold values redacted (intentional),HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,ACTIVE_POLICIES,APPROVAL_RULES,POLICIES.ACTIVE_POLICIES.APPROVAL_RULES,POL-AP-AR-O2,Approval Rules List,O2,rule_name,NO,YES,SINGLE,YES,NO,NO,,NO,,L2_1,NO,"[FILTER,SORT,SELECT_SINGLE,NAVIGATE]",YES,YES,List of approval rules; CONTROL_PROPOSAL_REQUIRED:ACTIVATE_TOGGLE,daca2f5d4294,READ,CAP-POL-CONSTRAINTS,get_policy_constraints(),CustomerPoliciesAdapter,,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,ACTIVE_POLICIES,APPROVAL_RULES,POLICIES.ACTIVE_POLICIES.APPROVAL_RULES,POL-AP-AR-O2,Approval Rules List,O2,rule_name,NO,YES,SINGLE,YES,NO,NO,,NO,,L2_1,NO,"[FILTER,SORT,SELECT_SINGLE,NAVIGATE]",YES,YES,List of approval rules; CONTROL_PROPOSAL_REQUIRED:ACTIVATE_TOGGLE,daca2f5d4294,READ,CAP-POL-GUARDRAIL,get_guardrail_detail(),CustomerPoliciesAdapter,Threshold values redacted (intentional),HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,ACTIVE_POLICIES,APPROVAL_RULES,POLICIES.ACTIVE_POLICIES.APPROVAL_RULES,POL-AP-AR-O3,Approval Rule Detail,O3,NONE,YES,NO,SINGLE,YES,NO,YES,UPDATE_RULE,YES,ACTIVATE|DEACTIVATE,GC_L,YES,[NAVIGATE],NO,YES,Rule detail with edit; GC_L NOT IMPLEMENTED (PIN-348),27fef3fc170b,READ,CAP-POL-CONSTRAINTS,get_policy_constraints(),CustomerPoliciesAdapter,,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,ACTIVE_POLICIES,APPROVAL_RULES,POLICIES.ACTIVE_POLICIES.APPROVAL_RULES,POL-AP-AR-O3,Approval Rule Detail,O3,NONE,YES,NO,SINGLE,YES,NO,YES,UPDATE_RULE,YES,ACTIVATE|DEACTIVATE,GC_L,YES,[NAVIGATE],NO,YES,Rule detail with edit; GC_L NOT IMPLEMENTED (PIN-348),27fef3fc170b,READ,CAP-POL-GUARDRAIL,get_guardrail_detail(),CustomerPoliciesAdapter,Threshold values redacted (intentional),HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,ACTIVE_POLICIES,APPROVAL_RULES,POLICIES.ACTIVE_POLICIES.APPROVAL_RULES,POL-AP-AR-O3,Approval Rule Detail,O3,NONE,YES,NO,SINGLE,YES,NO,YES,UPDATE_RULE,YES,ACTIVATE|DEACTIVATE,GC_L,YES,[NAVIGATE],NO,YES,Rule detail with edit; GC_L NOT IMPLEMENTED (PIN-348),27fef3fc170b,WRITE:UPDATE_RULE,CAP-POL-CONSTRAINTS,get_policy_constraints(),CustomerPoliciesAdapter,,HIGH,YES,NO,YES,NO,YES,YES,LOW,QUESTIONABLE,Mode mismatch (READ vs WRITE),,,,
Policies,ACTIVE_POLICIES,APPROVAL_RULES,POLICIES.ACTIVE_POLICIES.APPROVAL_RULES,POL-AP-AR-O3,Approval Rule Detail,O3,NONE,YES,NO,SINGLE,YES,NO,YES,UPDATE_RULE,YES,ACTIVATE|DEACTIVATE,GC_L,YES,[NAVIGATE],NO,YES,Rule detail with edit; GC_L NOT IMPLEMENTED (PIN-348),27fef3fc170b,WRITE:UPDATE_RULE,CAP-POL-GUARDRAIL,get_guardrail_detail(),CustomerPoliciesAdapter,Threshold values redacted (intentional),HIGH,YES,NO,YES,NO,YES,YES,LOW,QUESTIONABLE,Mode mismatch (READ vs WRITE),,,,
Policies,ACTIVE_POLICIES,APPROVAL_RULES,POLICIES.ACTIVE_POLICIES.APPROVAL_RULES,POL-AP-AR-O3,Approval Rule Detail,O3,NONE,YES,NO,SINGLE,YES,NO,YES,UPDATE_RULE,YES,ACTIVATE|DEACTIVATE,GC_L,YES,[NAVIGATE],NO,YES,Rule detail with edit; GC_L NOT IMPLEMENTED (PIN-348),27fef3fc170b,ACTIVATE:ACTIVATE,CAP-POL-CONSTRAINTS,get_policy_constraints(),CustomerPoliciesAdapter,,HIGH,YES,NO,YES,NO,YES,YES,LOW,QUESTIONABLE,Mode mismatch (READ vs WRITE),,,,
Policies,ACTIVE_POLICIES,APPROVAL_RULES,POLICIES.ACTIVE_POLICIES.APPROVAL_RULES,POL-AP-AR-O3,Approval Rule Detail,O3,NONE,YES,NO,SINGLE,YES,NO,YES,UPDATE_RULE,YES,ACTIVATE|DEACTIVATE,GC_L,YES,[NAVIGATE],NO,YES,Rule detail with edit; GC_L NOT IMPLEMENTED (PIN-348),27fef3fc170b,ACTIVATE:ACTIVATE,CAP-POL-GUARDRAIL,get_guardrail_detail(),CustomerPoliciesAdapter,Threshold values redacted (intentional),HIGH,YES,NO,YES,NO,YES,YES,LOW,QUESTIONABLE,Mode mismatch (READ vs WRITE),,,,
Policies,ACTIVE_POLICIES,APPROVAL_RULES,POLICIES.ACTIVE_POLICIES.APPROVAL_RULES,POL-AP-AR-O3,Approval Rule Detail,O3,NONE,YES,NO,SINGLE,YES,NO,YES,UPDATE_RULE,YES,ACTIVATE|DEACTIVATE,GC_L,YES,[NAVIGATE],NO,YES,Rule detail with edit; GC_L NOT IMPLEMENTED (PIN-348),27fef3fc170b,ACTIVATE:DEACTIVATE,CAP-POL-CONSTRAINTS,get_policy_constraints(),CustomerPoliciesAdapter,,HIGH,YES,NO,YES,NO,YES,YES,LOW,QUESTIONABLE,Mode mismatch (READ vs WRITE),,,,
Policies,ACTIVE_POLICIES,APPROVAL_RULES,POLICIES.ACTIVE_POLICIES.APPROVAL_RULES,POL-AP-AR-O3,Approval Rule Detail,O3,NONE,YES,NO,SINGLE,YES,NO,YES,UPDATE_RULE,YES,ACTIVATE|DEACTIVATE,GC_L,YES,[NAVIGATE],NO,YES,Rule detail with edit; GC_L NOT IMPLEMENTED (PIN-348),27fef3fc170b,ACTIVATE:DEACTIVATE,CAP-POL-GUARDRAIL,get_guardrail_detail(),CustomerPoliciesAdapter,Threshold values redacted (intentional),HIGH,YES,NO,YES,NO,YES,YES,LOW,QUESTIONABLE,Mode mismatch (READ vs WRITE),,,,
Policies,ACTIVE_POLICIES,APPROVAL_RULES,POLICIES.ACTIVE_POLICIES.APPROVAL_RULES,POL-AP-AR-O4,Approval Rule Impact,O4,NONE,YES,NO,NONE,YES,NO,NO,,NO,,L2_1,NO,[NAVIGATE],NO,YES,What runs would be affected by this rule,5ccff4509cae,READ,CAP-POL-CONSTRAINTS,get_policy_constraints(),CustomerPoliciesAdapter,,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,ACTIVE_POLICIES,APPROVAL_RULES,POLICIES.ACTIVE_POLICIES.APPROVAL_RULES,POL-AP-AR-O4,Approval Rule Impact,O4,NONE,YES,NO,NONE,YES,NO,NO,,NO,,L2_1,NO,[NAVIGATE],NO,YES,What runs would be affected by this rule,5ccff4509cae,READ,CAP-POL-GUARDRAIL,get_guardrail_detail(),CustomerPoliciesAdapter,Threshold values redacted (intentional),HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,POLICY_AUDIT,POLICY_CHANGES,POLICIES.POLICY_AUDIT.POLICY_CHANGES,POL-PA-PC-O1,Policy Changes Summary,O1,NONE,NO,NO,NONE,YES,NO,NO,,NO,,L2_1,NO,[],YES,YES,Recent policy change summary,0eaf75dc6d90,READ,CAP-POL-CONSTRAINTS,get_policy_constraints(),CustomerPoliciesAdapter,,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,POLICY_AUDIT,POLICY_CHANGES,POLICIES.POLICY_AUDIT.POLICY_CHANGES,POL-PA-PC-O1,Policy Changes Summary,O1,NONE,NO,NO,NONE,YES,NO,NO,,NO,,L2_1,NO,[],YES,YES,Recent policy change summary,0eaf75dc6d90,READ,CAP-POL-GUARDRAIL,get_guardrail_detail(),CustomerPoliciesAdapter,Threshold values redacted (intentional),HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,POLICY_AUDIT,POLICY_CHANGES,POLICIES.POLICY_AUDIT.POLICY_CHANGES,POL-PA-PC-O2,Policy Changes List,O2,changed_at,NO,YES,SINGLE,YES,YES,NO,,NO,,L2_1,NO,"[FILTER,SORT,SELECT_SINGLE,DOWNLOAD,NAVIGATE]",YES,YES,Audit trail of policy changes,2e8eda958e47,READ,CAP-POL-CONSTRAINTS,get_policy_constraints(),CustomerPoliciesAdapter,,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,POLICY_AUDIT,POLICY_CHANGES,POLICIES.POLICY_AUDIT.POLICY_CHANGES,POL-PA-PC-O2,Policy Changes List,O2,changed_at,NO,YES,SINGLE,YES,YES,NO,,NO,,L2_1,NO,"[FILTER,SORT,SELECT_SINGLE,DOWNLOAD,NAVIGATE]",YES,YES,Audit trail of policy changes,2e8eda958e47,READ,CAP-POL-GUARDRAIL,get_guardrail_detail(),CustomerPoliciesAdapter,Threshold values redacted (intentional),HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,POLICY_AUDIT,POLICY_CHANGES,POLICIES.POLICY_AUDIT.POLICY_CHANGES,POL-PA-PC-O2,Policy Changes List,O2,changed_at,NO,YES,SINGLE,YES,YES,NO,,NO,,L2_1,NO,"[FILTER,SORT,SELECT_SINGLE,DOWNLOAD,NAVIGATE]",YES,YES,Audit trail of policy changes,2e8eda958e47,DOWNLOAD,CAP-POL-CONSTRAINTS,get_policy_constraints(),CustomerPoliciesAdapter,,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,POLICY_AUDIT,POLICY_CHANGES,POLICIES.POLICY_AUDIT.POLICY_CHANGES,POL-PA-PC-O2,Policy Changes List,O2,changed_at,NO,YES,SINGLE,YES,YES,NO,,NO,,L2_1,NO,"[FILTER,SORT,SELECT_SINGLE,DOWNLOAD,NAVIGATE]",YES,YES,Audit trail of policy changes,2e8eda958e47,DOWNLOAD,CAP-POL-GUARDRAIL,get_guardrail_detail(),CustomerPoliciesAdapter,Threshold values redacted (intentional),HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,POLICY_AUDIT,POLICY_CHANGES,POLICIES.POLICY_AUDIT.POLICY_CHANGES,POL-PA-PC-O3,Policy Change Detail,O3,NONE,YES,NO,SINGLE,YES,YES,NO,,NO,,L2_1,NO,"[DOWNLOAD,NAVIGATE]",NO,YES,Before/after diff of policy change,41b06eeb6db9,READ,CAP-POL-CONSTRAINTS,get_policy_constraints(),CustomerPoliciesAdapter,,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,POLICY_AUDIT,POLICY_CHANGES,POLICIES.POLICY_AUDIT.POLICY_CHANGES,POL-PA-PC-O3,Policy Change Detail,O3,NONE,YES,NO,SINGLE,YES,YES,NO,,NO,,L2_1,NO,"[DOWNLOAD,NAVIGATE]",NO,YES,Before/after diff of policy change,41b06eeb6db9,READ,CAP-POL-GUARDRAIL,get_guardrail_detail(),CustomerPoliciesAdapter,Threshold values redacted (intentional),HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,POLICY_AUDIT,POLICY_CHANGES,POLICIES.POLICY_AUDIT.POLICY_CHANGES,POL-PA-PC-O3,Policy Change Detail,O3,NONE,YES,NO,SINGLE,YES,YES,NO,,NO,,L2_1,NO,"[DOWNLOAD,NAVIGATE]",NO,YES,Before/after diff of policy change,41b06eeb6db9,DOWNLOAD,CAP-POL-CONSTRAINTS,get_policy_constraints(),CustomerPoliciesAdapter,,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,POLICY_AUDIT,POLICY_CHANGES,POLICIES.POLICY_AUDIT.POLICY_CHANGES,POL-PA-PC-O3,Policy Change Detail,O3,NONE,YES,NO,SINGLE,YES,YES,NO,,NO,,L2_1,NO,"[DOWNLOAD,NAVIGATE]",NO,YES,Before/after diff of policy change,41b06eeb6db9,DOWNLOAD,CAP-POL-GUARDRAIL,get_guardrail_detail(),CustomerPoliciesAdapter,Threshold values redacted (intentional),HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,POLICY_AUDIT,POLICY_CHANGES,POLICIES.POLICY_AUDIT.POLICY_CHANGES,POL-PA-PC-O4,Policy Change Context,O4,NONE,YES,NO,NONE,YES,NO,NO,,NO,,L2_1,NO,[NAVIGATE],NO,YES,Who changed and why,4db6a848b83e,READ,CAP-POL-CONSTRAINTS,get_policy_constraints(),CustomerPoliciesAdapter,,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,POLICY_AUDIT,POLICY_CHANGES,POLICIES.POLICY_AUDIT.POLICY_CHANGES,POL-PA-PC-O4,Policy Change Context,O4,NONE,YES,NO,NONE,YES,NO,NO,,NO,,L2_1,NO,[NAVIGATE],NO,YES,Who changed and why,4db6a848b83e,READ,CAP-POL-GUARDRAIL,get_guardrail_detail(),CustomerPoliciesAdapter,Threshold values redacted (intentional),HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,POLICY_AUDIT,POLICY_CHANGES,POLICIES.POLICY_AUDIT.POLICY_CHANGES,POL-PA-PC-O5,Policy Change Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Immutable audit record (O5 terminal),7ac3ee0ff500,READ,CAP-POL-CONSTRAINTS,get_policy_constraints(),CustomerPoliciesAdapter,,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,POLICY_AUDIT,POLICY_CHANGES,POLICIES.POLICY_AUDIT.POLICY_CHANGES,POL-PA-PC-O5,Policy Change Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Immutable audit record (O5 terminal),7ac3ee0ff500,READ,CAP-POL-GUARDRAIL,get_guardrail_detail(),CustomerPoliciesAdapter,Threshold values redacted (intentional),HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,POLICY_AUDIT,POLICY_CHANGES,POLICIES.POLICY_AUDIT.POLICY_CHANGES,POL-PA-PC-O5,Policy Change Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Immutable audit record (O5 terminal),7ac3ee0ff500,DOWNLOAD,CAP-POL-CONSTRAINTS,get_policy_constraints(),CustomerPoliciesAdapter,,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,POLICY_AUDIT,POLICY_CHANGES,POLICIES.POLICY_AUDIT.POLICY_CHANGES,POL-PA-PC-O5,Policy Change Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Immutable audit record (O5 terminal),7ac3ee0ff500,DOWNLOAD,CAP-POL-GUARDRAIL,get_guardrail_detail(),CustomerPoliciesAdapter,Threshold values redacted (intentional),HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Logs,AUDIT_LOGS,SYSTEM_AUDIT,LOGS.AUDIT_LOGS.SYSTEM_AUDIT,LOG-AL-SA-O1,System Audit Summary,O1,NONE,NO,NO,NONE,YES,NO,NO,,NO,,L2_1,NO,[],YES,YES,System audit overview,cddd0a1e07b6,READ,CAP-LOG-LIST,list_logs(),CustomerLogsAdapter,,HIGH,YES,YES,YES,YES,YES,YES,MEDIUM,SAFE,All checks pass,,,,
Logs,AUDIT_LOGS,SYSTEM_AUDIT,LOGS.AUDIT_LOGS.SYSTEM_AUDIT,LOG-AL-SA-O1,System Audit Summary,O1,NONE,NO,NO,NONE,YES,NO,NO,,NO,,L2_1,NO,[],YES,YES,System audit overview,cddd0a1e07b6,READ,CAP-LOG-DETAIL,get_log(),CustomerLogsAdapter,Internal fields redacted,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Logs,AUDIT_LOGS,SYSTEM_AUDIT,LOGS.AUDIT_LOGS.SYSTEM_AUDIT,LOG-AL-SA-O1,System Audit Summary,O1,NONE,NO,NO,NONE,YES,NO,NO,,NO,,L2_1,NO,[],YES,YES,System audit overview,cddd0a1e07b6,READ,CAP-LOG-EXPORT,export_logs(),CustomerLogsAdapter,CSV INJECTION RISK; HIGH VOLUME,MEDIUM,YES,YES,YES,YES,YES,YES,HIGH,SAFE,High latency risk,,,,
Logs,AUDIT_LOGS,SYSTEM_AUDIT,LOGS.AUDIT_LOGS.SYSTEM_AUDIT,LOG-AL-SA-O2,System Audit List,O2,logged_at,NO,YES,MULTI,YES,YES,NO,,NO,,L2_1,NO,"[FILTER,SORT,SELECT_MULTI,DOWNLOAD,NAVIGATE]",YES,YES,Paginated audit log list with export,f7e0a73f501a,READ,CAP-LOG-LIST,list_logs(),CustomerLogsAdapter,,HIGH,YES,YES,YES,YES,YES,YES,MEDIUM,SAFE,All checks pass,,,,
Logs,AUDIT_LOGS,SYSTEM_AUDIT,LOGS.AUDIT_LOGS.SYSTEM_AUDIT,LOG-AL-SA-O2,System Audit List,O2,logged_at,NO,YES,MULTI,YES,YES,NO,,NO,,L2_1,NO,"[FILTER,SORT,SELECT_MULTI,DOWNLOAD,NAVIGATE]",YES,YES,Paginated audit log list with export,f7e0a73f501a,READ,CAP-LOG-DETAIL,get_log(),CustomerLogsAdapter,Internal fields redacted,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Logs,AUDIT_LOGS,SYSTEM_AUDIT,LOGS.AUDIT_LOGS.SYSTEM_AUDIT,LOG-AL-SA-O2,System Audit List,O2,logged_at,NO,YES,MULTI,YES,YES,NO,,NO,,L2_1,NO,"[FILTER,SORT,SELECT_MULTI,DOWNLOAD,NAVIGATE]",YES,YES,Paginated audit log list with export,f7e0a73f501a,READ,CAP-LOG-EXPORT,export_logs(),CustomerLogsAdapter,CSV INJECTION RISK; HIGH VOLUME,MEDIUM,YES,YES,YES,YES,YES,YES,HIGH,SAFE,High latency risk,,,,
Logs,AUDIT_LOGS,SYSTEM_AUDIT,LOGS.AUDIT_LOGS.SYSTEM_AUDIT,LOG-AL-SA-O2,System Audit List,O2,logged_at,NO,YES,MULTI,YES,YES,NO,,NO,,L2_1,NO,"[FILTER,SORT,SELECT_MULTI,DOWNLOAD,NAVIGATE]",YES,YES,Paginated audit log list with export,f7e0a73f501a,DOWNLOAD,CAP-LOG-LIST,list_logs(),CustomerLogsAdapter,,HIGH,YES,YES,YES,YES,YES,YES,MEDIUM,SAFE,All checks pass,,,,
Logs,AUDIT_LOGS,SYSTEM_AUDIT,LOGS.AUDIT_LOGS.SYSTEM_AUDIT,LOG-AL-SA-O2,System Audit List,O2,logged_at,NO,YES,MULTI,YES,YES,NO,,NO,,L2_1,NO,"[FILTER,SORT,SELECT_MULTI,DOWNLOAD,NAVIGATE]",YES,YES,Paginated audit log list with export,f7e0a73f501a,DOWNLOAD,CAP-LOG-DETAIL,get_log(),CustomerLogsAdapter,Internal fields redacted,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Logs,AUDIT_LOGS,SYSTEM_AUDIT,LOGS.AUDIT_LOGS.SYSTEM_AUDIT,LOG-AL-SA-O2,System Audit List,O2,logged_at,NO,YES,MULTI,YES,YES,NO,,NO,,L2_1,NO,"[FILTER,SORT,SELECT_MULTI,DOWNLOAD,NAVIGATE]",YES,YES,Paginated audit log list with export,f7e0a73f501a,DOWNLOAD,CAP-LOG-EXPORT,export_logs(),CustomerLogsAdapter,CSV INJECTION RISK; HIGH VOLUME,MEDIUM,YES,YES,YES,YES,YES,YES,HIGH,SAFE,High latency risk,,,,
Logs,AUDIT_LOGS,SYSTEM_AUDIT,LOGS.AUDIT_LOGS.SYSTEM_AUDIT,LOG-AL-SA-O3,System Audit Detail,O3,NONE,YES,NO,SINGLE,YES,YES,NO,,NO,,L2_1,NO,"[DOWNLOAD,NAVIGATE]",NO,YES,Individual audit entry detail,c711fe9246c0,READ,CAP-LOG-LIST,list_logs(),CustomerLogsAdapter,,HIGH,YES,YES,YES,YES,YES,YES,MEDIUM,SAFE,All checks pass,,,,
Logs,AUDIT_LOGS,SYSTEM_AUDIT,LOGS.AUDIT_LOGS.SYSTEM_AUDIT,LOG-AL-SA-O3,System Audit Detail,O3,NONE,YES,NO,SINGLE,YES,YES,NO,,NO,,L2_1,NO,"[DOWNLOAD,NAVIGATE]",NO,YES,Individual audit entry detail,c711fe9246c0,READ,CAP-LOG-DETAIL,get_log(),CustomerLogsAdapter,Internal fields redacted,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
