domain,layer,file,symbol,signature,called_by,calls,imports,side_effects,async,lines,docstring
controls,L6,scoped_execution_driver,ScopedExecutionContext.__init__,"__init__(action: RecoveryAction, scope: ExecutionScope, scope_fraction: float, timeout_ms: int)",,max | min,__future__,pure,no,13,
controls,L6,scoped_execution_driver,ScopedExecutionContext._compute_hash,"_compute_hash(data: Dict[str, Any]) -> str",,dumps | encode | hexdigest | sha256,__future__,pure,no,6,Compute deterministic hash of execution.
controls,L6,scoped_execution_driver,ScopedExecutionContext._dry_run_validate,async _dry_run_validate() -> ScopedExecutionResult,,ScopedExecutionResult | _compute_hash | _elapsed_ms | _estimate_cost | append | len,__future__,pure,yes,36,Validate action without actual execution.
controls,L6,scoped_execution_driver,ScopedExecutionContext._elapsed_ms,_elapsed_ms() -> int,,int | now | total_seconds,__future__,pure,no,7,Get elapsed time in milliseconds.
controls,L6,scoped_execution_driver,ScopedExecutionContext._estimate_cost,_estimate_cost() -> int,,get,__future__,pure,no,10,Estimate cost in cents for the action.
controls,L6,scoped_execution_driver,ScopedExecutionContext._execute_scoped,async _execute_scoped() -> ScopedExecutionResult,,ScopedExecutionResult | _compute_hash | _elapsed_ms | int,__future__,pure,yes,31,Execute action on scoped subset.
controls,L6,scoped_execution_driver,ScopedExecutionContext.execute,async execute() -> ScopedExecutionResult,,ScopedExecutionResult | _compute_hash | _dry_run_validate | _elapsed_ms | _execute_scoped | error | now | str,__future__,pure,yes,32,Execute action in scoped context.
controls,L6,scoped_execution_driver,create_recovery_scope,"async create_recovery_scope(incident_id: str, action: str, intent: str, max_cost_usd: float, max_attempts: int, ttl_seconds: int, target_agents: Optional[List[str]], created_by: str) -> Dict[str, Any]",,create_scope | get_scope_store | to_dict,__future__,pure,yes,33,Create a bound execution scope for recovery action.
controls,L6,scoped_execution_driver,execute_with_scope,"async execute_with_scope(scope_id: str, action: str, incident_id: str, parameters: Optional[Dict[str, Any]]) -> Dict[str, Any]",,ScopeActionMismatch | ScopeExhausted | ScopeExpired | ScopeIncidentMismatch | ScopeNotFound | ScopedExecutionRequired | can_execute | consume | get_scope | get_scope_store | info | isoformat | lower | max | now,__future__,pure,yes,55,Execute a recovery action within a valid scope.
controls,L6,scoped_execution_driver,get_scope_store,get_scope_store() -> ScopeStore,,,__future__,pure,no,3,Get the global scope store.
controls,L6,scoped_execution_driver,requires_scoped_execution,requires_scoped_execution(risk_threshold: RiskClass),,ScopedExecutionRequired | func | get | index | isinstance | pop | wraps,__future__,pure,no,37,Decorator to enforce scoped pre-execution for risky recovery actions.
controls,L6,scoped_execution_driver,test_recovery_scope,"async test_recovery_scope(action_id: str, action_name: str, action_type: str, risk_class: str, parameters: Dict[str, Any], scope_type: str, scope_fraction: float) -> Dict[str, Any]",,ExecutionScope | RecoveryAction | RiskClass | ScopedExecutionContext | execute,__future__,pure,yes,39,Test a recovery action in scoped execution.
controls,L6,scoped_execution_driver,validate_scope_required,"async validate_scope_required(incident_id: str, action: str) -> None",,ScopedExecutionRequired,__future__,pure,yes,15,Validate that execution without scope should fail.
controls,L6,threshold_driver,ThresholdDriver.__init__,__init__(session: AsyncSession),?:runner | L4:threshold_types | L4:signal_coordinator | L5:threshold_engine,,asyncio | event_emitter | policy_control_plane | sqlalchemy | sqlmodel | threshold_signals | threshold_types,pure,no,2,
controls,L6,threshold_driver,ThresholdDriver.get_active_threshold_limits,async get_active_threshold_limits(tenant_id: str) -> list[LimitSnapshot],?:runner | L4:threshold_types | L4:signal_coordinator | L5:threshold_engine,LimitSnapshot | all | execute | order_by | scalars | select | str | where,asyncio | event_emitter | policy_control_plane | sqlalchemy | sqlmodel | threshold_signals | threshold_types,db_write,yes,36,Query active threshold limits for a tenant.
controls,L6,threshold_driver,ThresholdDriver.get_threshold_limit_by_scope,"async get_threshold_limit_by_scope(tenant_id: str, scope: str, scope_id: Optional[str]) -> Optional[LimitSnapshot]",?:runner | L4:threshold_types | L4:signal_coordinator | L5:threshold_engine,LimitSnapshot | execute | scalar_one_or_none | select | str | where,asyncio | event_emitter | policy_control_plane | sqlalchemy | sqlmodel | threshold_signals | threshold_types,db_write,yes,43,Query a single threshold limit by scope.
controls,L6,threshold_driver,ThresholdDriverSync.__init__,__init__(session: Any),?:runner | L4:threshold_types | L4:signal_coordinator | L5:threshold_engine,,asyncio | event_emitter | policy_control_plane | sqlalchemy | sqlmodel | threshold_signals | threshold_types,pure,no,8,Initialize with a sync SQLAlchemy Session.
controls,L6,threshold_driver,ThresholdDriverSync.get_active_threshold_limits,get_active_threshold_limits(tenant_id: str) -> list[LimitSnapshot],?:runner | L4:threshold_types | L4:signal_coordinator | L5:threshold_engine,LimitSnapshot | execute | fetchall | str | text,asyncio | event_emitter | policy_control_plane | sqlalchemy | sqlmodel | threshold_signals | threshold_types,db_write,no,37,Query active threshold limits for a tenant (sync version).
controls,L6,threshold_driver,emit_threshold_signal_sync,"emit_threshold_signal_sync(session: Any, tenant_id: str, run_id: str, state: str, signal: Any, params_used: dict) -> None",?:runner | L4:threshold_types | L4:signal_coordinator | L5:threshold_engine,EventEmitter | OpsEvent | UUID | emit | get | info | isinstance,asyncio | event_emitter | policy_control_plane | sqlalchemy | sqlmodel | threshold_signals | threshold_types,pure,no,69,Emit a threshold signal to ops_events table (sync).
incidents,L5,anomaly_bridge,AnomalyIncidentBridge.__init__,__init__(driver: IncidentWriteDriver),L4:anomaly_types | L4:anomaly_incident_coordinator | L5:cost_anomaly_detector_engine,,anomaly_types | governance | incident_write_driver | metrics,pure,no,11,Initialize bridge with incident write driver.
incidents,L5,anomaly_bridge,AnomalyIncidentBridge._check_existing_incident,_check_existing_incident(fact: CostAnomalyFact) -> Optional[str],L4:anomaly_types | L4:anomaly_incident_coordinator | L5:cost_anomaly_detector_engine,,anomaly_types | governance | incident_write_driver | metrics,pure,no,10,Check for existing unresolved incident for this anomaly.
incidents,L5,anomaly_bridge,AnomalyIncidentBridge._create_incident,_create_incident(fact: CostAnomalyFact) -> str,L4:anomaly_types | L4:anomaly_incident_coordinator | L5:cost_anomaly_detector_engine,Decimal | GovernanceError | get | inc | info | insert_incident_from_anomaly | labels | now | str | upper | uuid4,anomaly_types | governance | incident_write_driver | metrics,db_write,no,73,Create an incident from the cost anomaly fact.
incidents,L5,anomaly_bridge,AnomalyIncidentBridge._is_suppressed,_is_suppressed(fact: CostAnomalyFact) -> bool,L4:anomaly_types | L4:anomaly_incident_coordinator | L5:cost_anomaly_detector_engine,fetch_suppressing_policy,anomaly_types | governance | incident_write_driver | metrics,pure,no,16,Check if an active policy suppresses this anomaly type.
incidents,L5,anomaly_bridge,AnomalyIncidentBridge._meets_severity_threshold,_meets_severity_threshold(severity: str) -> bool,L4:anomaly_types | L4:anomaly_incident_coordinator | L5:cost_anomaly_detector_engine,upper,anomaly_types | governance | incident_write_driver | metrics,pure,no,4,Check if severity meets threshold for incident creation.
incidents,L5,anomaly_bridge,AnomalyIncidentBridge.ingest,ingest(fact: CostAnomalyFact) -> Optional[str],L4:anomaly_types | L4:anomaly_incident_coordinator | L5:cost_anomaly_detector_engine,_check_existing_incident | _create_incident | _is_suppressed | _meets_severity_threshold | debug | info,anomaly_types | governance | incident_write_driver | metrics,pure,no,43,Process a cost anomaly fact and create an incident if warranted.
incidents,L5,anomaly_bridge,get_anomaly_incident_bridge,get_anomaly_incident_bridge(session) -> AnomalyIncidentBridge,L4:anomaly_types | L4:anomaly_incident_coordinator | L5:cost_anomaly_detector_engine,AnomalyIncidentBridge | get_incident_write_driver,anomaly_types | governance | incident_write_driver | metrics,pure,no,8,Factory function to get AnomalyIncidentBridge instance.
incidents,L5,export_engine,ExportEngine.__init__,__init__(driver),L4:incidents_bridge,,,pure,no,7,Initialize with L6 driver (satisfies ExportBundleProtocol).
incidents,L5,export_engine,ExportEngine.export_evidence,"async export_evidence(incident_id: str, exported_by: str, export_reason: Optional[str], include_raw_steps: bool) -> Dict[str, Any]",L4:incidents_bridge,ValueError | create_evidence_bundle | info,,pure,yes,40,Generate evidence export bundle.
incidents,L5,export_engine,ExportEngine.export_executive_debrief,"async export_executive_debrief(incident_id: str, exported_by: str) -> Dict[str, Any]",L4:incidents_bridge,ValueError | create_executive_debrief | info,,pure,yes,34,Generate executive debrief export bundle.
incidents,L5,export_engine,ExportEngine.export_soc2,"async export_soc2(incident_id: str, exported_by: str, custom_controls: Optional[dict]) -> Dict[str, Any]",L4:incidents_bridge,ValueError | create_soc2_bundle | info,,pure,yes,37,Generate SOC2 compliance export bundle.
incidents,L5,export_schemas,ExportBundleProtocol.create_evidence_bundle,"async create_evidence_bundle(incident_id: str, exported_by: str, export_reason: Optional[str], include_raw_steps: bool) -> Any",,,__future__,pure,yes,9,Create evidence bundle from incident.
incidents,L5,export_schemas,ExportBundleProtocol.create_executive_debrief,"async create_executive_debrief(incident_id: str, exported_by: str) -> Any",,,__future__,pure,yes,7,Create executive debrief bundle from incident.
incidents,L5,export_schemas,ExportBundleProtocol.create_soc2_bundle,"async create_soc2_bundle(incident_id: str, exported_by: str, custom_controls: Optional[dict]) -> Any",,,__future__,pure,yes,8,Create SOC2 compliance bundle from incident.
incidents,L5,hallucination_detector,HallucinationDetector.__init__,__init__(config: Optional[HallucinationConfig]),?:hallucination_hook | ?:__init__,HallucinationConfig | compile,,pure,no,26,Initialize detector with config.
incidents,L5,hallucination_detector,HallucinationDetector._detect_contradictions,_detect_contradictions(content: str) -> list[HallucinationIndicator],?:hallucination_hook | ?:__init__,HallucinationIndicator | append | group | lower | search,,pure,no,25,Detect self-contradictions in content.
incidents,L5,hallucination_detector,HallucinationDetector._detect_suspicious_citations,_detect_suspicious_citations(content: str) -> list[HallucinationIndicator],?:hallucination_hook | ?:__init__,HallucinationIndicator | append | findall | int | list | now,,pure,no,39,Detect potentially fabricated academic citations.
incidents,L5,hallucination_detector,HallucinationDetector._detect_suspicious_urls,_detect_suspicious_urls(content: str) -> list[HallucinationIndicator],?:hallucination_hook | ?:__init__,HallucinationIndicator | append | findall | search,,pure,no,27,Detect potentially fabricated URLs.
incidents,L5,hallucination_detector,HallucinationDetector._detect_temporal_issues,"_detect_temporal_issues(content: str, context: Optional[dict[str, Any]]) -> list[HallucinationIndicator]",?:hallucination_hook | ?:__init__,HallucinationIndicator | append | compile | findall | lower | now,,pure,no,27,Detect temporal impossibilities.
incidents,L5,hallucination_detector,HallucinationDetector._hash_content,_hash_content(content: str) -> str,?:hallucination_hook | ?:__init__,encode | hexdigest | sha256,,pure,no,3,Generate hash of content for evidence tracking.
incidents,L5,hallucination_detector,HallucinationDetector.detect,"detect(content: str, context: Optional[dict[str, Any]], customer_blocking_opted_in: bool) -> HallucinationResult",?:hallucination_hook | ?:__init__,HallucinationResult | _detect_contradictions | _detect_suspicious_citations | _detect_suspicious_urls | _detect_temporal_issues | _hash_content | extend | get | len | min | sum,,pure,no,81,Detect potential hallucinations in content.
incidents,L5,hallucination_detector,HallucinationIndicator.to_dict,"to_dict() -> dict[str, Any]",?:hallucination_hook | ?:__init__,,,pure,no,10,Convert to dictionary for serialization.
incidents,L5,hallucination_detector,HallucinationResult._derive_severity,_derive_severity() -> HallucinationSeverity,?:hallucination_hook | ?:__init__,any,,pure,no,17,Derive overall severity from indicators.
incidents,L5,hallucination_detector,HallucinationResult.to_incident_data,"to_incident_data() -> dict[str, Any]",?:hallucination_hook | ?:__init__,_derive_severity | isoformat | to_dict,,pure,no,15,Convert to incident creation data.
incidents,L5,hallucination_detector,create_detector_for_tenant,"create_detector_for_tenant(tenant_config: Optional[dict[str, Any]]) -> HallucinationDetector",?:hallucination_hook | ?:__init__,HallucinationConfig | HallucinationDetector | get,,pure,no,23,Create a detector configured for a specific tenant.
incidents,L5,incident_decision_port,IncidentDecisionPort.check_and_create_incident,"check_and_create_incident(run_id: str, status: str, error_message: Optional[str], tenant_id: Optional[str], agent_id: Optional[str], is_synthetic: bool, synthetic_scenario_id: Optional[str]) -> Optional[str]",L6:incident_driver,,__future__,pure,no,16,Check if a run warrants an incident and create one if so.
incidents,L5,incident_decision_port,IncidentDecisionPort.create_incident_for_run,"create_incident_for_run(run_id: str, tenant_id: str, run_status: str, error_code: Optional[str], error_message: Optional[str], agent_id: Optional[str], is_synthetic: bool, synthetic_scenario_id: Optional[str]) -> Optional[str]",L6:incident_driver,,__future__,pure,no,17,Create an incident record for any run (success or failure).
